COD_AC;RAG_SOC;NOME_COM;SIGLA_AUTO;PRO_COM;POP21
AC001E01477;e-distribuzione S.p.A.;ARTOGNE;BS;17007;0
AC001E01477;e-distribuzione S.p.A.;BOVEGNO;BS;17024;2025
AC001E01477;e-distribuzione S.p.A.;COLLIO;BS;17058;1227
AC001E01477;e-distribuzione S.p.A.;GARDONE VAL TROMPIA;BS;17075;4605
AC001E01477;e-distribuzione S.p.A.;IRMA;BS;17084;136
AC001E01477;e-distribuzione S.p.A.;LODRINO;BS;17090;1624
AC001E01477;e-distribuzione S.p.A.;MARCHENO;BS;17104;4196
AC001E01477;e-distribuzione S.p.A.;MARMENTINO;BS;17105;665
AC001E01477;e-distribuzione S.p.A.;MARONE;BS;17106;2899
AC001E01477;e-distribuzione S.p.A.;PEZZAZE;BS;17141;1447
AC001E01477;e-distribuzione S.p.A.;SALE MARASINO;BS;17169;1275
AC001E01477;e-distribuzione S.p.A.;TAVERNOLE SUL MELLA;BS;17183;1219
AC001E01477;e-distribuzione S.p.A.;ZONE;BS;17205;31
AC001E01478;e-distribuzione S.p.A.;ALZANO LOMBARDO;BG;16008;13424
AC001E01478;e-distribuzione S.p.A.;NEMBRO;BG;16144;10967
AC001E01478;e-distribuzione S.p.A.;PRADALUNGA;BG;16173;2422
AC001E01478;e-distribuzione S.p.A.;RANICA;BG;16178;5879
AC001E01478;e-distribuzione S.p.A.;SCANZOROSCIATE;BG;16194;7239
AC001E01478;e-distribuzione S.p.A.;TORRE BOLDONE;BG;16214;5630
AC001E01478;e-distribuzione S.p.A.;TORRE DE` ROVERI;BG;16216;10
AC001E01478;e-distribuzione S.p.A.;VILLA DI SERIO;BG;16240;6630
AC001E01479;e-distribuzione S.p.A.;BARZAGO;LC;97005;2406
AC001E01479;e-distribuzione S.p.A.;BARZANO`;LC;97006;4993
AC001E01479;e-distribuzione S.p.A.;BULCIAGO;LC;97011;2008
AC001E01479;e-distribuzione S.p.A.;CASSAGO BRIANZA;LC;97017;4244
AC001E01479;e-distribuzione S.p.A.;CASTELLO DI BRIANZA;LC;97019;321
AC001E01479;e-distribuzione S.p.A.;CREMELLA;LC;97028;1679
AC001E01479;e-distribuzione S.p.A.;GARBAGNATE MONASTERO;LC;97037;583
AC001E01479;e-distribuzione S.p.A.;LA VALLETTA BRIANZA;LC;97092;2849
AC001E01479;e-distribuzione S.p.A.;MISSAGLIA;LC;97049;3277
AC001E01479;e-distribuzione S.p.A.;MONTICELLO BRIANZA;LC;97054;890
AC001E01479;e-distribuzione S.p.A.;RENATE;MB;108037;1038
AC001E01479;e-distribuzione S.p.A.;SIRTORI;LC;97076;2777
AC001E01479;e-distribuzione S.p.A.;VIGANO`;LC;97090;2093
AC001E01480;e-distribuzione S.p.A.;CALCO;LC;97012;63
AC001E01480;e-distribuzione S.p.A.;CAPRINO BERGAMASCO;BG;16052;3039
AC001E01480;e-distribuzione S.p.A.;CARVICO;BG;16057;11
AC001E01480;e-distribuzione S.p.A.;CISANO BERGAMASCO;BG;16074;6158
AC001E01480;e-distribuzione S.p.A.;IMBERSAGO;LC;97039;102
AC001E01480;e-distribuzione S.p.A.;MONTE MARENZO;LC;97052;1384
AC001E01480;e-distribuzione S.p.A.;PALAZZAGO;BG;16156;1244
AC001E01480;e-distribuzione S.p.A.;PONTIDA;BG;16171;3276
AC001E01480;e-distribuzione S.p.A.;TORRE DE` BUSI;BG;16215;1413
AC001E01480;e-distribuzione S.p.A.;VILLA D`ADDA;BG;16238;4575
AC001E01481;e-distribuzione S.p.A.;ALME`;BG;16005;5507
AC001E01481;e-distribuzione S.p.A.;ALMENNO SAN BARTOLOMEO;BG;16006;3645
AC001E01481;e-distribuzione S.p.A.;ALMENNO SAN SALVATORE;BG;16007;5536
AC001E01481;e-distribuzione S.p.A.;BERGAMO;BG;16024;1328
AC001E01481;e-distribuzione S.p.A.;PALADINA;BG;16155;3976
AC001E01481;e-distribuzione S.p.A.;PONTERANICA;BG;16169;6682
AC001E01481;e-distribuzione S.p.A.;RONCOLA;BG;16185;869
AC001E01481;e-distribuzione S.p.A.;SORISOLE;BG;16202;8901
AC001E01481;e-distribuzione S.p.A.;STROZZA;BG;16208;1077
AC001E01481;e-distribuzione S.p.A.;UBIALE CLANEZZO;BG;16221;0
AC001E01481;e-distribuzione S.p.A.;VALBREMBO;BG;16224;3514
AC001E01481;e-distribuzione S.p.A.;VILLA D`ALME`;BG;16239;6460
AC001E01482;;BRIVIO;LC;97010;4459
AC001E01482;e-distribuzione S.p.A.;AIRUNO;LC;97002;2832
AC001E01482;e-distribuzione S.p.A.;BRIVIO;LC;97010;4459
AC001E01482;e-distribuzione S.p.A.;CALCO;LC;97012;5156
AC001E01482;e-distribuzione S.p.A.;COLLE BRIANZA;LC;97024;388
AC001E01482;e-distribuzione S.p.A.;LA VALLETTA BRIANZA;LC;97092;834
AC001E01482;e-distribuzione S.p.A.;MERATE;LC;97048;717
AC001E01482;e-distribuzione S.p.A.;OLGIATE MOLGORA;LC;97058;4504
AC001E01482;e-distribuzione S.p.A.;SANTA MARIA HOE`;LC;97074;1473
AC001E01482;e-distribuzione S.p.A.;VALGREGHENTINO;LC;97082;92
AC001E01482;e-distribuzione S.p.A.;VILLA D`ADDA;BG;16238;0
AC001E01483;;MERONE;CO;13147;2
AC001E01483;;MONGUZZO;CO;13153;23
AC001E01483;e-distribuzione S.p.A.;ALZATE BRIANZA;CO;13007;11
AC001E01483;e-distribuzione S.p.A.;ANZANO DEL PARCO;CO;13009;126
AC001E01483;e-distribuzione S.p.A.;AROSIO;CO;13012;10
AC001E01483;e-distribuzione S.p.A.;BRIOSCO;MB;108011;1167
AC001E01483;e-distribuzione S.p.A.;BULCIAGO;LC;97011;858
AC001E01483;e-distribuzione S.p.A.;CASSAGO BRIANZA;LC;97017;126
AC001E01483;e-distribuzione S.p.A.;COSTA MASNAGA;LC;97026;11
AC001E01483;e-distribuzione S.p.A.;INVERIGO;CO;13118;5771
AC001E01483;e-distribuzione S.p.A.;LAMBRUGO;CO;13121;2523
AC001E01483;e-distribuzione S.p.A.;LURAGO D`ERBA;CO;13136;5405
AC001E01483;e-distribuzione S.p.A.;MERONE;CO;13147;2
AC001E01483;e-distribuzione S.p.A.;MONGUZZO;CO;13153;23
AC001E01483;e-distribuzione S.p.A.;NIBIONNO;LC;97056;2985
AC001E01483;e-distribuzione S.p.A.;VEDUGGIO CON COLZANO;MB;108047;4216
AC001E01484;;ANNONE DI BRIANZA;LC;97003;799
AC001E01484;;GALBIATE;LC;97036;791
AC001E01484;;OGGIONO;LC;97057;9019
AC001E01484;e-distribuzione S.p.A.;ANNONE DI BRIANZA;LC;97003;799
AC001E01484;e-distribuzione S.p.A.;CASTELLO DI BRIANZA;LC;97019;2281
AC001E01484;e-distribuzione S.p.A.;COLLE BRIANZA;LC;97024;1385
AC001E01484;e-distribuzione S.p.A.;DOLZAGO;LC;97031;2518
AC001E01484;e-distribuzione S.p.A.;ELLO;LC;97033;1207
AC001E01484;e-distribuzione S.p.A.;GALBIATE;LC;97036;791
AC001E01484;e-distribuzione S.p.A.;GARBAGNATE MONASTERO;LC;97037;651
AC001E01484;e-distribuzione S.p.A.;LA VALLETTA BRIANZA;LC;97092;11
AC001E01484;e-distribuzione S.p.A.;MOLTENO;LC;97051;90
AC001E01484;e-distribuzione S.p.A.;OGGIONO;LC;97057;9019
AC001E01484;e-distribuzione S.p.A.;SANTA MARIA HOE`;LC;97074;657
AC001E01484;e-distribuzione S.p.A.;SIRONE;LC;97075;2208
AC001E01485;;COMO;CO;13075;0
AC001E01485;e-distribuzione S.p.A.;CANTU`;CO;13041;28724
AC001E01485;e-distribuzione S.p.A.;CAPIAGO INTIMIANO;CO;13043;4276
AC001E01485;e-distribuzione S.p.A.;CARIMATE;CO;13046;0
AC001E01485;e-distribuzione S.p.A.;COMO;CO;13075;0
AC001E01485;e-distribuzione S.p.A.;CUCCIAGO;CO;13084;3442
AC001E01485;e-distribuzione S.p.A.;FINO MORNASCO;CO;13102;1000
AC001E01485;e-distribuzione S.p.A.;SENNA COMASCO;CO;13212;3064
AC001E01485;e-distribuzione S.p.A.;VERTEMATE CON MINOPRIO;CO;13242;4118
AC001E01486;;ALBAVILLA;CO;13003;5544
AC001E01486;;ALSERIO;CO;13006;1303
AC001E01486;;COMO;CO;13075;228
AC001E01486;;MONTORFANO;CO;13157;2516
AC001E01486;e-distribuzione S.p.A.;ALBAVILLA;CO;13003;5544
AC001E01486;e-distribuzione S.p.A.;ALBESE CON CASSANO;CO;13004;4189
AC001E01486;e-distribuzione S.p.A.;ALSERIO;CO;13006;1303
AC001E01486;e-distribuzione S.p.A.;ALZATE BRIANZA;CO;13007;4831
AC001E01486;e-distribuzione S.p.A.;ANZANO DEL PARCO;CO;13009;1629
AC001E01486;e-distribuzione S.p.A.;CANTU`;CO;13041;369
AC001E01486;e-distribuzione S.p.A.;CAPIAGO INTIMIANO;CO;13043;1198
AC001E01486;e-distribuzione S.p.A.;COMO;CO;13075;228
AC001E01486;e-distribuzione S.p.A.;LIPOMO;CO;13129;2869
AC001E01486;e-distribuzione S.p.A.;MONTORFANO;CO;13157;2516
AC001E01486;e-distribuzione S.p.A.;ORSENIGO;CO;13170;2649
AC001E01486;e-distribuzione S.p.A.;TAVERNERIO;CO;13222;4999
AC001E01487;;COMO;CO;13075;17810
AC001E01487;e-distribuzione S.p.A.;CASNATE CON BERNATE;CO;13053;3695
AC001E01487;e-distribuzione S.p.A.;COMO;CO;13075;17810
AC001E01487;e-distribuzione S.p.A.;GRANDATE;CO;13110;2774
AC001E01487;e-distribuzione S.p.A.;MONTANO LUCINO;CO;13154;59
AC001E01487;e-distribuzione S.p.A.;SENNA COMASCO;CO;13212;97
AC001E01488;;BLEVIO;CO;13026;1091
AC001E01488;;COMO;CO;13075;44173
AC001E01488;;FAGGETO LARIO;CO;13098;1148
AC001E01488;;POGNANA LARIO;CO;13186;667
AC001E01488;;TORNO;CO;13223;1106
AC001E01488;e-distribuzione S.p.A.;BLEVIO;CO;13026;1091
AC001E01488;e-distribuzione S.p.A.;BRUNATE;CO;13032;1623
AC001E01488;e-distribuzione S.p.A.;COMO;CO;13075;44173
AC001E01488;e-distribuzione S.p.A.;FAGGETO LARIO;CO;13098;1148
AC001E01488;e-distribuzione S.p.A.;LIPOMO;CO;13129;3116
AC001E01488;e-distribuzione S.p.A.;POGNANA LARIO;CO;13186;667
AC001E01488;e-distribuzione S.p.A.;TAVERNERIO;CO;13222;701
AC001E01488;e-distribuzione S.p.A.;TORNO;CO;13223;1106
AC001E01489;;ALBAVILLA;CO;13003;816
AC001E01489;;ERBA;CO;13095;16091
AC001E01489;;EUPILIO;CO;13097;2575
AC001E01489;;LEZZENO;CO;13126;1962
AC001E01489;;MERONE;CO;13147;2016
AC001E01489;;MONGUZZO;CO;13153;2344
AC001E01489;;NESSO;CO;13161;1163
AC001E01489;;PUSIANO;CO;13193;8
AC001E01489;e-distribuzione S.p.A.;ALBAVILLA;CO;13003;816
AC001E01489;e-distribuzione S.p.A.;ASSO;CO;13013;2936
AC001E01489;e-distribuzione S.p.A.;BELLAGIO;CO;13250;130
AC001E01489;e-distribuzione S.p.A.;CAGLIO;CO;13037;475
AC001E01489;e-distribuzione S.p.A.;CANZO;CO;13042;3953
AC001E01489;e-distribuzione S.p.A.;CASLINO D`ERBA;CO;13052;1644
AC001E01489;e-distribuzione S.p.A.;CASTELMARTE;CO;13058;1265
AC001E01489;e-distribuzione S.p.A.;ERBA;CO;13095;16091
AC001E01489;e-distribuzione S.p.A.;EUPILIO;CO;13097;2575
AC001E01489;e-distribuzione S.p.A.;LASNIGO;CO;13123;291
AC001E01489;e-distribuzione S.p.A.;LEZZENO;CO;13126;1962
AC001E01489;e-distribuzione S.p.A.;LONGONE AL SEGRINO;CO;13134;1947
AC001E01489;e-distribuzione S.p.A.;MAGREGLIO;CO;13139;0
AC001E01489;e-distribuzione S.p.A.;MERONE;CO;13147;2016
AC001E01489;e-distribuzione S.p.A.;MONGUZZO;CO;13153;2344
AC001E01489;e-distribuzione S.p.A.;NESSO;CO;13161;1163
AC001E01489;e-distribuzione S.p.A.;PONTE LAMBRO;CO;13188;4242
AC001E01489;e-distribuzione S.p.A.;PROSERPIO;CO;13192;940
AC001E01489;e-distribuzione S.p.A.;PUSIANO;CO;13193;8
AC001E01489;e-distribuzione S.p.A.;REZZAGO;CO;13195;308
AC001E01489;e-distribuzione S.p.A.;SORMANO;CO;13217;643
AC001E01489;e-distribuzione S.p.A.;VELESO;CO;13236;203
AC001E01489;e-distribuzione S.p.A.;ZELBIO;CO;13246;182
AC001E01490;;MERONE;CO;13147;2040
AC001E01490;;ROGENO;LC;97072;2998
AC001E01490;e-distribuzione S.p.A.;COSTA MASNAGA;LC;97026;4747
AC001E01490;e-distribuzione S.p.A.;GARBAGNATE MONASTERO;LC;97037;1299
AC001E01490;e-distribuzione S.p.A.;MERONE;CO;13147;2040
AC001E01490;e-distribuzione S.p.A.;MOLTENO;LC;97051;1131
AC001E01490;e-distribuzione S.p.A.;NIBIONNO;LC;97056;615
AC001E01490;e-distribuzione S.p.A.;ROGENO;LC;97072;2998
AC001E01491;e-distribuzione S.p.A.;ALGUA;BG;16248;367
AC001E01491;e-distribuzione S.p.A.;BEDULITA;BG;16022;705
AC001E01491;e-distribuzione S.p.A.;BERBENNO;BG;16023;2431
AC001E01491;e-distribuzione S.p.A.;BLELLO;BG;16027;72
AC001E01491;e-distribuzione S.p.A.;BRACCA;BG;16035;724
AC001E01491;e-distribuzione S.p.A.;CAPIZZONE;BG;16050;1206
AC001E01491;e-distribuzione S.p.A.;CORNA IMAGNA;BG;16082;931
AC001E01491;e-distribuzione S.p.A.;COSTA SERINA;BG;16247;823
AC001E01491;e-distribuzione S.p.A.;FUIPIANO VALLE IMAGNA;BG;16106;140
AC001E01491;e-distribuzione S.p.A.;LOCATELLO;BG;16127;823
AC001E01491;e-distribuzione S.p.A.;SAN PELLEGRINO TERME;BG;16190;4398
AC001E01491;e-distribuzione S.p.A.;SANT`OMOBONO TERME;BG;16252;2170
AC001E01491;e-distribuzione S.p.A.;SEDRINA;BG;16196;2438
AC001E01491;e-distribuzione S.p.A.;UBIALE CLANEZZO;BG;16221;1353
AC001E01491;e-distribuzione S.p.A.;VAL BREMBILLA;BG;16253;4156
AC001E01491;e-distribuzione S.p.A.;VILLA D`ALME`;BG;16239;113
AC001E01491;e-distribuzione S.p.A.;ZOGNO;BG;16246;8585
AC001E01492;;GALBIATE;LC;97036;2428
AC001E01492;;GARLATE;LC;97038;2666
AC001E01492;;LECCO;LC;97042;919
AC001E01492;;OLGINATE;LC;97059;6938
AC001E01492;;VERCURAGO;LC;97086;2734
AC001E01492;e-distribuzione S.p.A.;CALOLZIOCORTE;LC;97013;13507
AC001E01492;e-distribuzione S.p.A.;CARENNO;LC;97014;1382
AC001E01492;e-distribuzione S.p.A.;COSTA VALLE IMAGNA;BG;16085;547
AC001E01492;e-distribuzione S.p.A.;ERVE;LC;97034;686
AC001E01492;e-distribuzione S.p.A.;GALBIATE;LC;97036;2428
AC001E01492;e-distribuzione S.p.A.;GARLATE;LC;97038;2666
AC001E01492;e-distribuzione S.p.A.;LECCO;LC;97042;919
AC001E01492;e-distribuzione S.p.A.;MONTE MARENZO;LC;97052;484
AC001E01492;e-distribuzione S.p.A.;OLGINATE;LC;97059;6938
AC001E01492;e-distribuzione S.p.A.;ROTA D`IMAGNA;BG;16186;703
AC001E01492;e-distribuzione S.p.A.;SANT`OMOBONO TERME;BG;16252;1692
AC001E01492;e-distribuzione S.p.A.;TORRE DE` BUSI;BG;16215;770
AC001E01492;e-distribuzione S.p.A.;VALGREGHENTINO;LC;97082;3313
AC001E01492;e-distribuzione S.p.A.;VERCURAGO;LC;97086;2734
AC001E01493;;ANNONE DI BRIANZA;LC;97003;1486
AC001E01493;;BOSISIO PARINI;LC;97009;3312
AC001E01493;;CESANA BRIANZA;LC;97021;2384
AC001E01493;;OGGIONO;LC;97057;24
AC001E01493;;PUSIANO;CO;13193;1326
AC001E01493;;ROGENO;LC;97072;60
AC001E01493;;SUELLO;LC;97078;1753
AC001E01493;e-distribuzione S.p.A.;ANNONE DI BRIANZA;LC;97003;1486
AC001E01493;e-distribuzione S.p.A.;BOSISIO PARINI;LC;97009;3312
AC001E01493;e-distribuzione S.p.A.;CESANA BRIANZA;LC;97021;2384
AC001E01493;e-distribuzione S.p.A.;MOLTENO;LC;97051;2313
AC001E01493;e-distribuzione S.p.A.;OGGIONO;LC;97057;24
AC001E01493;e-distribuzione S.p.A.;PUSIANO;CO;13193;1326
AC001E01493;e-distribuzione S.p.A.;ROGENO;LC;97072;60
AC001E01493;e-distribuzione S.p.A.;SIRONE;LC;97075;97
AC001E01493;e-distribuzione S.p.A.;SUELLO;LC;97078;1753
AC001E01494;e-distribuzione S.p.A.;ALBINO;BG;16004;17492
AC001E01494;e-distribuzione S.p.A.;ALGUA;BG;16248;289
AC001E01494;e-distribuzione S.p.A.;AVIATICO;BG;16015;575
AC001E01494;e-distribuzione S.p.A.;CASAZZA;BG;16058;1549
AC001E01494;e-distribuzione S.p.A.;CENE;BG;16070;2999
AC001E01494;e-distribuzione S.p.A.;COSTA SERINA;BG;16247;43
AC001E01494;e-distribuzione S.p.A.;GAVERINA TERME;BG;16110;868
AC001E01494;e-distribuzione S.p.A.;GAZZANIGA;BG;16111;14
AC001E01494;e-distribuzione S.p.A.;NEMBRO;BG;16144;255
AC001E01494;e-distribuzione S.p.A.;PRADALUNGA;BG;16173;2096
AC001E01494;e-distribuzione S.p.A.;SELVINO;BG;16197;2000
AC001E01495;;CASTRO;BG;16065;1232
AC001E01495;;LOVERE;BG;16128;4153
AC001E01495;;PARZANICA;BG;16159;345
AC001E01495;;RIVA DI SOLTO;BG;16180;881
AC001E01495;;SOLTO COLLINA;BG;16200;1779
AC001E01495;e-distribuzione S.p.A.;BOSSICO;BG;16033;976
AC001E01495;e-distribuzione S.p.A.;CASTRO;BG;16065;1232
AC001E01495;e-distribuzione S.p.A.;ENDINE GAIANO;BG;16093;3266
AC001E01495;e-distribuzione S.p.A.;FONTENO;BG;16102;567
AC001E01495;e-distribuzione S.p.A.;GANDINO;BG;16108;7
AC001E01495;e-distribuzione S.p.A.;LOVERE;BG;16128;4153
AC001E01495;e-distribuzione S.p.A.;MONASTEROLO DEL CASTELLO;BG;16137;93
AC001E01495;e-distribuzione S.p.A.;PARZANICA;BG;16159;345
AC001E01495;e-distribuzione S.p.A.;PIANICO;BG;16162;1436
AC001E01495;e-distribuzione S.p.A.;RANZANICO;BG;16179;570
AC001E01495;e-distribuzione S.p.A.;RIVA DI SOLTO;BG;16180;881
AC001E01495;e-distribuzione S.p.A.;SOLTO COLLINA;BG;16200;1779
AC001E01495;e-distribuzione S.p.A.;SOVERE;BG;16204;5229
AC001E01495;e-distribuzione S.p.A.;VIGOLO;BG;16237;53
AC001E01496;e-distribuzione S.p.A.;BIANZANO;BG;16026;602
AC001E01496;e-distribuzione S.p.A.;CASAZZA;BG;16058;1416
AC001E01496;e-distribuzione S.p.A.;CASNIGO;BG;16060;3075
AC001E01496;e-distribuzione S.p.A.;CAZZANO SANT`ANDREA;BG;16067;1640
AC001E01496;e-distribuzione S.p.A.;CENE;BG;16070;1096
AC001E01496;e-distribuzione S.p.A.;COLZATE;BG;16080;1620
AC001E01496;e-distribuzione S.p.A.;COSTA SERINA;BG;16247;0
AC001E01496;e-distribuzione S.p.A.;ENDINE GAIANO;BG;16093;113
AC001E01496;e-distribuzione S.p.A.;FIORANO AL SERIO;BG;16100;2961
AC001E01496;e-distribuzione S.p.A.;GANDINO;BG;16108;5167
AC001E01496;e-distribuzione S.p.A.;GAZZANIGA;BG;16111;4914
AC001E01496;e-distribuzione S.p.A.;GORNO;BG;16116;1498
AC001E01496;e-distribuzione S.p.A.;LEFFE;BG;16124;4308
AC001E01496;e-distribuzione S.p.A.;MONASTEROLO DEL CASTELLO;BG;16137;1048
AC001E01496;e-distribuzione S.p.A.;OLTRE IL COLLE;BG;16146;156
AC001E01496;e-distribuzione S.p.A.;ONETA;BG;16148;571
AC001E01496;e-distribuzione S.p.A.;PEIA;BG;16161;1720
AC001E01496;e-distribuzione S.p.A.;PONTE NOSSA;BG;16168;1663
AC001E01496;e-distribuzione S.p.A.;PREMOLO;BG;16175;1061
AC001E01496;e-distribuzione S.p.A.;RANZANICO;BG;16179;669
AC001E01496;e-distribuzione S.p.A.;SPINONE AL LAGO;BG;16205;965
AC001E01496;e-distribuzione S.p.A.;VERTOVA;BG;16234;4443
AC001E01497;;COSTA VOLPINO;BG;16086;8922
AC001E01497;;LOVERE;BG;16128;848
AC001E01497;;MARONE;BS;17106;215
AC001E01497;;PISOGNE;BS;17143;7803
AC001E01497;e-distribuzione S.p.A.;ARTOGNE;BS;17007;3567
AC001E01497;e-distribuzione S.p.A.;CASTIONE DELLA PRESOLANA;BG;16064;23
AC001E01497;e-distribuzione S.p.A.;COSTA VOLPINO;BG;16086;8922
AC001E01497;e-distribuzione S.p.A.;DARFO BOARIO TERME;BS;17065;380
AC001E01497;e-distribuzione S.p.A.;LOVERE;BG;16128;848
AC001E01497;e-distribuzione S.p.A.;MARONE;BS;17106;215
AC001E01497;e-distribuzione S.p.A.;PEZZAZE;BS;17141;1
AC001E01497;e-distribuzione S.p.A.;PIAN CAMUNO;BS;17142;4733
AC001E01497;e-distribuzione S.p.A.;PISOGNE;BS;17143;7803
AC001E01497;e-distribuzione S.p.A.;ROGNO;BG;16182;3874
AC001E01497;e-distribuzione S.p.A.;SONGAVAZZO;BG;16201;0
AC001E01497;e-distribuzione S.p.A.;ZONE;BS;17205;1008
AC001E01498;;CARATE URIO;CO;13044;1041
AC001E01498;;CERNOBBIO;CO;13065;6402
AC001E01498;;COMO;CO;13075;14653
AC001E01498;;MOLTRASIO;CO;13152;1544
AC001E01498;e-distribuzione S.p.A.;CARATE URIO;CO;13044;1041
AC001E01498;e-distribuzione S.p.A.;CERNOBBIO;CO;13065;6402
AC001E01498;e-distribuzione S.p.A.;COLVERDE;CO;13251;10
AC001E01498;e-distribuzione S.p.A.;COMO;CO;13075;14653
AC001E01498;e-distribuzione S.p.A.;MASLIANICO;CO;13144;3131
AC001E01498;e-distribuzione S.p.A.;MOLTRASIO;CO;13152;1544
AC001E01498;e-distribuzione S.p.A.;SAN FERMO DELLA BATTAGLIA;CO;13206;24
AC001E01499;;GALBIATE;LC;97036;5049
AC001E01499;;MALGRATE;LC;97045;2167
AC001E01499;;MANDELLO DEL LARIO;LC;97046;35
AC001E01499;;OLIVETO LARIO;LC;97060;1199
AC001E01499;;PESCATE;LC;97068;5
AC001E01499;;SUELLO;LC;97078;12
AC001E01499;;VALBRONA;CO;13229;2625
AC001E01499;;VALMADRERA;LC;97083;11161
AC001E01499;e-distribuzione S.p.A.;ASSO;CO;13013;592
AC001E01499;e-distribuzione S.p.A.;BARNI;CO;13015;559
AC001E01499;e-distribuzione S.p.A.;BELLAGIO;CO;13250;3447
AC001E01499;e-distribuzione S.p.A.;CANZO;CO;13042;1158
AC001E01499;e-distribuzione S.p.A.;CIVATE;LC;97022;3713
AC001E01499;e-distribuzione S.p.A.;GALBIATE;LC;97036;5049
AC001E01499;e-distribuzione S.p.A.;LASNIGO;CO;13123;165
AC001E01499;e-distribuzione S.p.A.;MAGREGLIO;CO;13139;687
AC001E01499;e-distribuzione S.p.A.;MALGRATE;LC;97045;2167
AC001E01499;e-distribuzione S.p.A.;MANDELLO DEL LARIO;LC;97046;35
AC001E01499;e-distribuzione S.p.A.;OLIVETO LARIO;LC;97060;1199
AC001E01499;e-distribuzione S.p.A.;PESCATE;LC;97068;5
AC001E01499;e-distribuzione S.p.A.;SUELLO;LC;97078;12
AC001E01499;e-distribuzione S.p.A.;VALBRONA;CO;13229;2625
AC001E01499;e-distribuzione S.p.A.;VALMADRERA;LC;97083;11161
AC001E01500;;GALBIATE;LC;97036;190
AC001E01500;;LECCO;LC;97042;26586
AC001E01500;;MALGRATE;LC;97045;2129
AC001E01500;;PESCATE;LC;97068;2144
AC001E01500;e-distribuzione S.p.A.;GALBIATE;LC;97036;190
AC001E01500;e-distribuzione S.p.A.;LECCO;LC;97042;26586
AC001E01500;e-distribuzione S.p.A.;MALGRATE;LC;97045;2129
AC001E01500;e-distribuzione S.p.A.;PESCATE;LC;97068;2144
AC001E01501;;ABBADIA LARIANA;LC;97001;6
AC001E01501;;LECCO;LC;97042;19172
AC001E01501;e-distribuzione S.p.A.;ABBADIA LARIANA;LC;97001;6
AC001E01501;e-distribuzione S.p.A.;BALLABIO;LC;97004;4150
AC001E01501;e-distribuzione S.p.A.;BRUMANO;BG;16041;122
AC001E01501;e-distribuzione S.p.A.;CASSINA VALSASSINA;LC;97018;8
AC001E01501;e-distribuzione S.p.A.;CREMENO;LC;97029;42
AC001E01501;e-distribuzione S.p.A.;FUIPIANO VALLE IMAGNA;BG;16106;68
AC001E01501;e-distribuzione S.p.A.;LECCO;LC;97042;19172
AC001E01501;e-distribuzione S.p.A.;MOGGIO;LC;97050;0
AC001E01501;e-distribuzione S.p.A.;MORTERONE;LC;97055;31
AC001E01501;e-distribuzione S.p.A.;ROTA D`IMAGNA;BG;16186;192
AC001E01501;e-distribuzione S.p.A.;VEDESETA;BG;16230;38
AC001E01502;e-distribuzione S.p.A.;CAMERATA CORNELLO;BG;16048;558
AC001E01502;e-distribuzione S.p.A.;CORNALBA;BG;16249;297
AC001E01502;e-distribuzione S.p.A.;DOSSENA;BG;16092;882
AC001E01502;e-distribuzione S.p.A.;LENNA;BG;16125;85
AC001E01502;e-distribuzione S.p.A.;OLTRE IL COLLE;BG;16146;824
AC001E01502;e-distribuzione S.p.A.;SAN GIOVANNI BIANCO;BG;16188;4625
AC001E01502;e-distribuzione S.p.A.;SAN PELLEGRINO TERME;BG;16190;306
AC001E01502;e-distribuzione S.p.A.;SERINA;BG;16199;2051
AC001E01502;e-distribuzione S.p.A.;TALEGGIO;BG;16210;539
AC001E01502;e-distribuzione S.p.A.;VAL BREMBILLA;BG;16253;0
AC001E01502;e-distribuzione S.p.A.;VEDESETA;BG;16230;149
AC001E01503;e-distribuzione S.p.A.;ANGOLO TERME;BS;17006;2300
AC001E01503;e-distribuzione S.p.A.;ARTOGNE;BS;17007;0
AC001E01503;e-distribuzione S.p.A.;BERZO INFERIORE;BS;17017;0
AC001E01503;e-distribuzione S.p.A.;BORNO;BS;17022;15
AC001E01503;e-distribuzione S.p.A.;BOVEGNO;BS;17024;0
AC001E01503;e-distribuzione S.p.A.;COLLIO;BS;17058;0
AC001E01503;e-distribuzione S.p.A.;DARFO BOARIO TERME;BS;17065;15166
AC001E01503;e-distribuzione S.p.A.;ESINE;BS;17070;3087
AC001E01503;e-distribuzione S.p.A.;GIANICO;BS;17079;2121
AC001E01503;e-distribuzione S.p.A.;PIANCOGNO;BS;17206;3637
AC001E01504;e-distribuzione S.p.A.;CASTIONE DELLA PRESOLANA;BG;16064;3270
AC001E01504;e-distribuzione S.p.A.;CERETE;BG;16071;1597
AC001E01504;e-distribuzione S.p.A.;CLUSONE;BG;16077;8408
AC001E01504;e-distribuzione S.p.A.;FINO DEL MONTE;BG;16099;1155
AC001E01504;e-distribuzione S.p.A.;ONORE;BG;16149;920
AC001E01504;e-distribuzione S.p.A.;ROVETTA;BG;16187;4107
AC001E01504;e-distribuzione S.p.A.;SONGAVAZZO;BG;16201;696
AC001E01505;e-distribuzione S.p.A.;ARDESIO;BG;16012;3344
AC001E01505;e-distribuzione S.p.A.;CLUSONE;BG;16077;102
AC001E01505;e-distribuzione S.p.A.;GANDELLINO;BG;16107;965
